Generation,Policy_Index,Fitness,Policy_JSON
64,9,46020,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""dist:medium_pos:below"": ""do_nothing"", ""pos:above"": ""do_nothing"", ""velo:falling"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""dist:far_pos:aligned"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:above_velo:rising"": ""flap"", ""pos:below"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""do_nothing"", ""pos:aligned_velo:stable"": ""flap"", ""dist:close_pos:above_velo:falling"": ""flap"", ""velo:rising"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""pos:below_velo:falling"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""dist:medium_velo:stable"": ""do_nothing"", ""dist:close_pos:below_velo:stable"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far"": ""do_nothing"", ""default"": ""flap""}"
64,10,16890,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""dist:medium_pos:below"": ""do_nothing"", ""pos:above"": ""do_nothing"", ""velo:falling"": ""flap"", ""dist:close"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""dist:far_pos:aligned"": ""flap"", ""pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:above_velo:rising"": ""flap"", ""pos:below"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""flap"", ""dist:close_pos:above_velo:falling"": ""flap"", ""velo:rising"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""pos:below_velo:falling"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""dist:medium_velo:stable"": ""do_nothing"", ""dist:close_pos:below_velo:stable"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far"": ""do_nothing"", ""default"": ""flap""}"
64,11,6640,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""flap"", ""dist:medium_pos:below"": ""do_nothing"", ""pos:above"": ""do_nothing"", ""velo:falling"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""dist:far_pos:aligned"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""dist:medium_velo:stable"": ""do_nothing"", ""dist:close_pos:above_velo:rising"": ""flap"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""do_nothing"", ""pos:aligned_velo:stable"": ""flap"", ""dist:close_pos:above_velo:falling"": ""flap"", ""velo:rising"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""pos:below_velo:falling"": ""do_nothing"", ""dist:close_pos:below_velo:stable"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far"": ""do_nothing"", ""default"": ""do_nothing""}"
64,12,49440,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""dist:medium_pos:below"": ""do_nothing"", ""pos:above"": ""do_nothing"", ""velo:falling"": ""flap"", ""dist:close"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""dist:far_pos:aligned"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""dist:medium_velo:stable"": ""do_nothing"", ""dist:close_pos:above_velo:rising"": ""flap"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""flap"", ""dist:close_pos:above_velo:falling"": ""flap"", ""velo:rising"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""pos:below_velo:falling"": ""do_nothing"", ""dist:close_pos:below_velo:stable"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far"": ""do_nothing"", ""default"": ""flap""}"
64,13,8240,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""dist:medium_pos:below"": ""do_nothing"", ""pos:above"": ""do_nothing"", ""velo:falling"": ""flap"", ""dist:close"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""dist:far_pos:aligned"": ""do_nothing"", ""dist:medium_pos:above_velo:rising"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:above_velo:rising"": ""flap"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""flap"", ""dist:close_pos:above_velo:falling"": ""flap"", ""velo:rising"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""pos:below_velo:falling"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""dist:medium_velo:stable"": ""do_nothing"", ""dist:close_pos:below_velo:stable"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far"": ""do_nothing"", ""default"": ""do_nothing""}"
64,14,13370,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""dist:medium_pos:below"": ""do_nothing"", ""pos:above"": ""do_nothing"", ""velo:falling"": ""flap"", ""dist:close"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""dist:far_pos:aligned"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:above_velo:rising"": ""flap"", ""pos:below"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""do_nothing"", ""pos:aligned_velo:stable"": ""flap"", ""dist:close_pos:above_velo:falling"": ""flap"", ""velo:rising"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""pos:below_velo:falling"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""dist:medium_velo:stable"": ""do_nothing"", ""dist:close_pos:below_velo:stable"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far"": ""do_nothing"", ""default"": ""do_nothing""}"
64,15,13440,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""dist:medium_pos:below"": ""do_nothing"", ""pos:above"": ""do_nothing"", ""velo:falling"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""dist:far_pos:aligned"": ""do_nothing"", ""dist:medium_pos:above_velo:rising"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:above_velo:rising"": ""flap"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""flap"", ""dist:close_pos:above_velo:falling"": ""flap"", ""velo:rising"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""pos:below_velo:falling"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""dist:medium_velo:stable"": ""do_nothing"", ""dist:close_pos:below_velo:stable"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far"": ""do_nothing"", ""default"": ""do_nothing"", ""dist:far_pos:aligned_velo:stable"": ""flap""}"
64,16,360,"{""dist:far_pos:above_velo:rising"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:aligned_velo:stable"": ""flap"", ""default"": ""flap""}"
64,17,6640,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""flap"", ""dist:medium_pos:below"": ""do_nothing"", ""pos:above"": ""do_nothing"", ""velo:falling"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""dist:far_pos:aligned"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""dist:medium_velo:stable"": ""do_nothing"", ""dist:close_pos:above_velo:rising"": ""flap"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""do_nothing"", ""pos:aligned_velo:stable"": ""flap"", ""dist:close_pos:above_velo:falling"": ""flap"", ""velo:rising"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""flap"", ""velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""pos:below_velo:falling"": ""do_nothing"", ""dist:close_pos:below_velo:stable"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far"": ""do_nothing"", ""default"": ""flap""}"
64,18,1410,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""flap"", ""dist:medium_pos:below"": ""do_nothing"", ""pos:above"": ""do_nothing"", ""velo:falling"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""dist:far_pos:aligned"": ""do_nothing"", ""dist:medium_pos:above_velo:rising"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""flap"", ""dist:close_pos:above_velo:rising"": ""flap"", ""dist:far_pos:above_velo:falling"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""dist:medium_velo:stable"": ""flap"", ""dist:close_pos:below_velo:stable"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far"": ""do_nothing"", ""default"": ""flap""}"
64,19,320,"{""dist:close"": ""flap"", ""default"": ""do_nothing""}"
65,0,3130,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""dist:medium_pos:below"": ""do_nothing"", ""pos:above"": ""do_nothing"", ""velo:falling"": ""flap"", ""dist:close"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""dist:far_pos:aligned"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""dist:medium_velo:stable"": ""do_nothing"", ""dist:close_pos:above_velo:rising"": ""flap"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""flap"", ""dist:close_pos:above_velo:falling"": ""flap"", ""velo:rising"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""pos:below_velo:falling"": ""do_nothing"", ""dist:close_pos:below_velo:stable"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far"": ""do_nothing"", ""default"": ""flap""}"
65,1,15080,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""dist:medium_pos:below"": ""do_nothing"", ""pos:above"": ""do_nothing"", ""velo:falling"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""dist:far_pos:aligned"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:above_velo:rising"": ""flap"", ""pos:below"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""do_nothing"", ""pos:aligned_velo:stable"": ""flap"", ""dist:close_pos:above_velo:falling"": ""flap"", ""velo:rising"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""pos:below_velo:falling"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""dist:medium_velo:stable"": ""do_nothing"", ""dist:close_pos:below_velo:stable"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far"": ""do_nothing"", ""default"": ""flap""}"
65,2,23630,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""dist:medium_pos:below"": ""do_nothing"", ""pos:above"": ""do_nothing"", ""velo:falling"": ""flap"", ""dist:close"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""dist:far_pos:aligned"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""dist:medium_velo:stable"": ""do_nothing"", ""dist:close_pos:above_velo:rising"": ""flap"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""flap"", ""dist:close_pos:above_velo:falling"": ""flap"", ""velo:rising"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""pos:below_velo:falling"": ""do_nothing"", ""dist:close_pos:below_velo:stable"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far"": ""do_nothing"", ""default"": ""flap"", ""dist:close_velo:rising"": ""do_nothing""}"
65,3,3220,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""dist:medium_pos:below"": ""do_nothing"", ""pos:above"": ""do_nothing"", ""velo:falling"": ""do_nothing"", ""dist:close"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""dist:far_pos:aligned"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:above_velo:rising"": ""flap"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""flap"", ""dist:close_pos:above_velo:falling"": ""flap"", ""velo:rising"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""pos:below_velo:falling"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""dist:medium_velo:stable"": ""do_nothing"", ""dist:close_pos:below_velo:stable"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far"": ""do_nothing"", ""default"": ""do_nothing""}"
65,4,11810,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""dist:medium_pos:below"": ""do_nothing"", ""pos:above"": ""do_nothing"", ""velo:falling"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""dist:far_pos:aligned"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""dist:medium_velo:stable"": ""flap"", ""dist:close_pos:above_velo:rising"": ""flap"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""flap"", ""dist:close_pos:above_velo:falling"": ""flap"", ""velo:rising"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""pos:below_velo:falling"": ""do_nothing"", ""dist:close_pos:below_velo:stable"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far"": ""do_nothing"", ""default"": ""flap"", ""dist:medium_pos:above_velo:rising"": ""do_nothing""}"
